Listings id,Last year reviews,Host since,Host is superhost,Host number of listings,Neighbourhood,Beds number,Bedrooms number,Property type,Maximum allowed guests,Price,Total reviews,Rating score,Accuracy score,Cleanliness score,Checkin score,Communication score,Location score,Value for money score,Reviews per month,City,Season,Bathrooms number,Bathrooms type,Coordinates,Date of scraping
6473197,0,2015-05-20,Host,2.0,II Parioli/Nomentano,2.0,1.0,Private room,2,117.0,53,4.87,4.94,4.98,5.0,4.98,4.75,4.92,0.48,Roma,Early Summer,1,private,"41.92348, 12.49585",2024-06-15
583707013924831357,26,2021-01-20,Host,6.0,I Centro Storico,2.0,1.0,Entire home,3,183.0,103,4.71,4.84,4.84,4.86,4.78,4.9,4.57,3.81,Roma,Early Summer,1,private,"41.901566, 12.472753",2024-06-15
897419810510791981,19,2021-07-12,Host,29.0,V Prenestino/Centocelle,4.0,1.0,Shared room,1,22.0,19,4.11,4.47,4.11,4.58,4.47,4.0,4.26,2.24,Roma,Early Summer,1,shared,"41.89916, 12.55733",2024-06-15
1051151821432682803,14,2019-12-29,Superhost,1.0,XV Cassia/Flaminia,0.0,1.0,Entire home,2,60.0,14,4.86,4.86,4.93,4.79,4.93,4.43,4.86,2.55,Roma,Early Summer,1,private,"41.96744974326966, 12.434562663324222",2024-06-15
20087318,27,2017-07-27,Host,1.0,V Prenestino/Centocelle,2.0,2.0,Entire home,4,79.0,126,4.94,4.94,4.94,4.97,4.98,4.72,4.92,1.53,Roma,Early Summer,1,private,"41.8885, 12.53239",2024-06-15
589850254323409361,58,2021-11-23,Superhost,2.0,VI Roma delle Torri,0.0,1.0,Private room,2,31.0,116,4.79,4.88,4.79,4.82,4.94,4.39,4.78,4.6,Roma,Early Summer,1,shared,"41.86472525650638, 12.61945090323965",2024-06-15
910208920706698297,3,2013-10-25,Host,4.0,VII San Giovanni/Cinecittà,0.0,1.0,Entire home,3,94.0,3,5.0,5.0,5.0,4.33,5.0,4.67,4.67,0.27,Roma,Early Summer,1,private,"41.86899322167174, 12.528381834918225",2024-06-15
994941745118626274,33,2023-04-12,Superhost,5.0,I Centro Storico,2.0,1.0,Private room,3,150.0,33,4.7,4.73,4.79,4.7,4.88,4.79,4.45,3.96,Roma,Early Summer,1,private,"41.8975617, 12.5015838",2024-06-15
874588276721565011,17,2022-09-24,Host,13.0,I Centro Storico,6.0,5.0,Entire home,11,449.0,17,4.76,4.82,4.71,4.82,4.94,4.76,4.59,1.4,Roma,Early Summer,2,private,"41.8933593, 12.5031303",2024-06-15
16183601,21,2014-10-27,Host,2.0,I Centro Storico,4.0,2.0,Entire home,4,200.0,171,4.8,4.84,4.68,4.9,4.83,4.98,4.76,2.02,Roma,Early Summer,1,private,"41.90071, 12.46981",2024-06-15
16234136,3,2013-11-04,Superhost,5.0,I Centro Storico,1.0,1.0,Private room,2,140.0,16,4.88,5.0,4.94,5.0,4.94,4.69,4.69,0.23,Roma,Early Summer,1,private,"41.88579, 12.465",2024-06-15
1043550671902434748,5,2023-12-10,Host,2.0,VIII Appia Antica,3.0,1.0,Private room,4,83.0,5,5.0,5.0,5.0,5.0,5.0,4.4,4.4,1.69,Roma,Early Summer,1,private,"41.79556651702541, 12.589045416182516",2024-06-15
36199703,9,2019-06-29,Superhost,1.0,I Centro Storico,6.0,3.0,Entire home,10,383.0,19,4.95,4.95,4.89,5.0,5.0,4.95,4.74,0.33,Roma,Early Summer,2,private,"41.91032, 12.45494",2024-06-15
697594939981649264,1,2013-04-28,Superhost,1.0,XV Cassia/Flaminia,1.0,1.0,Entire home,2,105.0,8,4.88,4.88,5.0,4.88,4.75,5.0,4.88,0.37,Roma,Early Summer,1,private,"41.93875, 12.46817",2024-06-15
1073751047487322478,11,2024-01-21,Host,1.0,I Centro Storico,0.0,1.0,Entire home,3,180.0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.82,4.65,Roma,Early Summer,1,private,"41.8947724317532, 12.4926294650818",2024-06-15
41247725,10,2016-01-18,Host,48.0,I Centro Storico,1.0,1.0,Entire home,2,141.0,33,4.42,4.39,4.24,4.61,4.88,4.94,4.21,0.62,Roma,Early Summer,1,private,"41.88813, 12.47578",2024-06-15
1002600501960444859,3,2018-07-12,Host,3583.0,V Prenestino/Centocelle,2.0,1.0,Entire home,7,79.0,3,2.33,3.67,2.33,4.0,4.33,4.33,3.0,0.63,Roma,Early Summer,2,private,"41.8897733, 12.5288147",2024-06-15
41285310,0,2019-10-13,Superhost,8.0,I Centro Storico,2.0,1.0,Private room,2,159.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,Roma,Early Summer,1,private,"41.89591, 12.47436",2024-06-15
21085710,14,2015-06-03,Superhost,2.0,I Centro Storico,2.0,2.0,Entire home,5,320.0,75,4.89,4.93,4.99,4.89,4.81,4.97,4.85,0.96,Roma,Early Summer,1,private,"41.88865, 12.49486",2024-06-15
31980480,46,2014-09-24,Superhost,12.0,I Centro Storico,3.0,2.0,Entire home,6,286.0,186,4.67,4.73,4.61,4.8,4.9,4.99,4.61,2.87,Roma,Early Summer,2,private,"41.89951, 12.46725",2024-06-15
40885747,45,2010-12-11,Superhost,63.0,I Centro Storico,4.0,3.0,Entire home,8,700.0,146,4.95,4.9,4.92,4.92,4.93,4.97,4.86,2.69,Roma,Early Summer,3,private,"41.90151, 12.48355",2024-06-15
9473021,14,2015-11-15,Host,2.0,I Centro Storico,3.0,1.0,Entire home,4,187.0,90,4.67,4.58,4.54,4.88,4.84,4.97,4.52,0.95,Roma,Early Summer,1,private,"41.889687, 12.475955",2024-06-15
41194692,56,2019-12-31,Superhost,1.0,I Centro Storico,2.0,2.0,Entire home,4,281.0,223,4.87,4.89,4.96,4.97,4.99,4.94,4.83,4.14,Roma,Early Summer,1,private,"41.8932, 12.49305",2024-06-15
8839153,0,2015-10-11,Host,1.0,XIII Aurelia,2.0,3.0,Entire home,9,120.0,15,5.0,5.0,5.0,5.0,5.0,4.53,4.87,0.14,Roma,Early Summer,2,private,"41.91131, 12.4224",2024-06-15
50564890,0,2021-06-16,Host,5.0,I Centro Storico,2.0,1.0,Private room,2,159.0,58,4.53,4.6,4.62,4.71,4.26,4.41,4.53,1.62,Roma,Early Summer,1,private,"41.89605, 12.50445",2024-06-15
921479094514746232,23,2019-04-14,Superhost,3.0,VII San Giovanni/Cinecittà,2.0,1.0,Entire home,4,79.0,23,4.87,4.91,4.96,4.91,4.87,4.57,4.74,2.07,Roma,Early Summer,1,private,"41.88539, 12.51846",2024-06-15
631039392756354742,0,2016-09-13,Host,30.0,I Centro Storico,3.0,2.0,Entire home,6,584.0,3,4.33,4.67,4.67,4.67,4.0,5.0,4.67,0.13,Roma,Early Summer,2,private,"41.898066, 12.4906195",2024-06-15
45377152,20,2016-09-21,Host,826.0,II Parioli/Nomentano,3.0,1.0,Entire home,4,86.0,58,4.47,4.56,4.4,4.7,4.68,4.09,4.3,1.7,Roma,Early Summer,1,private,"41.89562, 12.51392",2024-06-15
43266096,3,2010-06-07,Host,10.0,XIII Aurelia,1.0,1.0,Private room,1,88.0,10,5.0,5.0,5.0,5.0,4.9,4.9,5.0,0.29,Roma,Early Summer,1,private,"41.90001, 12.44286",2024-06-15
23951842,4,2016-08-09,Host,9.0,I Centro Storico,1.0,7.0,Hotel room,2,133.0,13,4.38,4.38,4.38,4.62,4.62,4.77,4.54,0.18,Roma,Early Summer,1,private,"41.89886, 12.50922",2024-06-15
27017573,23,2018-07-18,Superhost,4.0,I Centro Storico,2.0,2.0,Entire home,4,564.0,158,4.96,4.96,4.91,4.99,4.98,4.98,4.88,2.22,Roma,Early Summer,1,private,"41.89701, 12.46666",2024-06-15
935967771915832035,6,2023-07-15,Host,1.0,I Centro Storico,0.0,1.0,Entire home,5,240.0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.56,Roma,Early Summer,1,private,"41.8927634, 12.4901264",2024-06-15
956380336968750027,5,2020-06-06,Superhost,18.0,II Parioli/Nomentano,3.0,3.0,Entire home,5,160.0,5,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.58,Roma,Early Summer,2,private,"41.9255508516942, 12.514491118982958",2024-06-15
84226,9,2011-03-10,Superhost,11.0,I Centro Storico,8.0,5.0,Entire home,11,537.0,142,4.83,4.81,4.73,4.95,4.88,4.93,4.73,0.89,Roma,Early Summer,4,private,"41.89149, 12.47062",2024-06-15
1036990382959645218,5,2020-02-04,Host,1.0,V Prenestino/Centocelle,3.0,2.0,Entire home,4,123.0,5,4.8,5.0,5.0,5.0,5.0,4.8,4.8,0.78,Roma,Early Summer,2,private,"41.8912744, 12.5495687",2024-06-15
35328834,20,2019-06-03,Superhost,1.0,X Ostia/Acilia,4.0,2.0,Entire home,6,63.0,59,4.88,4.92,4.92,4.97,4.95,4.61,4.75,0.97,Roma,Early Summer,2,private,"41.78896713256836, 12.39416790008545",2024-06-15
18338902,0,2017-04-21,Host,1.0,I Centro Storico,2.0,1.0,Entire home,3,200.0,25,4.44,4.48,4.32,4.63,4.67,4.92,4.46,0.29,Roma,Early Summer,1,private,"41.88685, 12.49833",2024-06-15
49980627,1,2021-05-23,Host,4.0,VII San Giovanni/Cinecittà,2.0,1.0,Private room,2,100.0,4,4.75,5.0,5.0,4.75,4.5,4.25,4.75,0.12,Roma,Early Summer,1,private,"41.88869, 12.5189",2024-06-15
629499568448224207,0,2022-05-18,Superhost,11.0,I Centro Storico,1.0,1.0,Private room,2,219.0,3,4.67,5.0,5.0,5.0,5.0,4.67,4.67,0.12,Roma,Early Summer,1,private,"41.908398, 12.461637",2024-06-15
2014061,36,2012-08-19,Superhost,17.0,I Centro Storico,0.0,1.0,Private room,2,109.0,487,4.53,4.57,4.22,4.8,4.73,4.85,4.51,3.8,Roma,Early Summer,2,shared,"41.88403, 12.46785",2024-06-15
50749876,7,2015-10-06,Superhost,9.0,II Parioli/Nomentano,1.0,1.0,Private room,2,153.0,35,4.8,4.77,4.83,4.89,4.94,4.57,4.63,1.02,Roma,Early Summer,1,private,"41.93023, 12.46736",2024-06-15
5864515,0,2012-07-30,Host,26.0,I Centro Storico,2.0,1.0,Entire home,2,159.0,150,4.73,4.81,4.85,4.97,4.96,4.92,4.7,1.34,Roma,Early Summer,1,private,"41.90255, 12.45991",2024-06-15
1126016521567530387,13,2020-06-24,Superhost,18.0,I Centro Storico,0.0,1.0,Private room,2,194.0,13,4.92,5.0,4.92,4.77,5.0,5.0,4.92,6.96,Roma,Early Summer,1,private,"41.8934577, 12.4888675",2024-06-15
1149031965995526156,5,2018-07-12,Host,3583.0,I Centro Storico,1.0,1.0,Private room,2,154.0,5,4.4,4.2,4.2,3.6,4.0,4.8,4.0,4.17,Roma,Early Summer,1,private,"41.8935111, 12.4719834",2024-06-15
29672246,9,2014-08-18,Host,1.0,X Ostia/Acilia,2.0,1.0,Entire home,4,97.0,9,4.67,4.78,4.78,4.78,4.56,4.11,4.44,0.74,Roma,Early Summer,1,private,"41.73352, 12.30052",2024-06-15
10144946,20,2015-12-22,Host,2.0,V Prenestino/Centocelle,3.0,1.0,Private room,2,59.0,100,4.3,4.28,4.46,4.49,4.57,4.17,4.35,1.01,Roma,Early Summer,1,shared,"41.8903, 12.52181",2024-06-15
636671954458956414,25,2022-05-28,Superhost,2.0,X Ostia/Acilia,1.0,1.0,Entire home,2,149.0,53,5.0,5.0,4.96,5.0,4.96,4.87,4.85,2.17,Roma,Early Summer,1,private,"41.730152, 12.275503",2024-06-15
668634222751306192,2,2016-01-18,Host,48.0,I Centro Storico,2.0,2.0,Entire home,4,104.0,10,4.4,4.7,4.6,5.0,4.9,4.8,4.2,0.43,Roma,Early Summer,2,private,"41.91158859999999, 12.4588758",2024-06-15
606311332200403851,56,2020-09-22,Superhost,30.0,XIII Aurelia,2.0,1.0,Entire home,2,154.0,84,4.85,4.87,4.81,4.93,4.94,4.73,4.69,3.51,Roma,Early Summer,1,private,"41.89643, 12.45475",2024-06-15
580923238448039837,42,2022-03-12,Superhost,1.0,I Centro Storico,2.0,1.0,Entire home,4,164.0,91,4.66,4.74,4.73,4.79,4.8,4.95,4.52,3.33,Roma,Early Summer,1,private,"41.89731, 12.49326",2024-06-15
4671409,1,2014-11-25,Host,1.0,XIII Aurelia,3.0,2.0,Entire home,5,95.0,23,4.78,4.96,4.87,5.0,4.96,4.52,4.74,0.23,Roma,Early Summer,2,private,"41.895209, 12.435658",2024-06-15
1068566234201695453,12,2017-09-21,Superhost,17.0,I Centro Storico,4.0,3.0,Entire home,5,258.0,12,4.83,4.92,4.92,4.92,4.92,4.92,4.75,3.16,Roma,Early Summer,2,private,"41.9097248, 12.4548095",2024-06-15
1028983873913098372,17,2015-11-24,Superhost,17.0,I Centro Storico,0.0,1.0,Entire home,6,181.0,17,4.82,4.88,4.94,4.88,5.0,5.0,4.76,3.05,Roma,Early Summer,1,private,"41.9043696, 12.4777282",2024-06-15
330798,1,2012-01-25,Superhost,6.0,XV Cassia/Flaminia,2.0,1.0,Private room,4,86.0,15,4.87,4.8,4.8,4.87,5.0,4.73,4.87,0.1,Roma,Early Summer,1,private,"41.94406, 12.43916",2024-06-15
46191005,52,2017-08-05,Superhost,2.0,I Centro Storico,3.0,2.0,Entire home,4,140.0,86,4.8,4.86,4.58,4.88,4.91,4.95,4.71,4.23,Roma,Early Summer,1,private,"41.89419, 12.49126",2024-06-15
987404989529884956,8,2022-02-09,Host,20.0,XIII Aurelia,1.0,1.0,Entire home,3,117.0,8,4.88,4.63,4.88,4.38,4.63,4.25,4.75,1.9,Roma,Early Summer,1,private,"41.9105015, 12.4220753",2024-06-15
19565152,26,2014-09-25,Superhost,3.0,I Centro Storico,1.0,1.0,Entire home,5,87.0,170,4.85,4.85,4.83,4.9,4.94,4.67,4.77,2.01,Roma,Early Summer,2,private,"41.90428, 12.44629",2024-06-15
980516568030898846,25,2017-12-25,Host,7.0,VII San Giovanni/Cinecittà,2.0,2.0,Entire home,4,177.0,25,4.72,4.68,4.64,4.96,4.88,4.16,4.48,2.85,Roma,Early Summer,2,private,"41.89072, 12.51851",2024-06-15
5506291,0,2014-09-05,Host,34.0,I Centro Storico,2.0,1.0,Private room,3,54.0,307,4.58,4.67,4.62,4.72,4.8,4.61,4.65,2.73,Roma,Early Summer,2,private,"41.88819, 12.51305",2024-06-15
29603494,0,2016-09-09,Host,4.0,II Parioli/Nomentano,2.0,1.0,Private room,2,117.0,60,4.77,4.88,4.77,4.88,4.83,4.32,4.73,0.88,Roma,Early Summer,1,private,"41.89631, 12.51853",2024-06-15
42029158,37,2019-09-06,Superhost,1.0,I Centro Storico,2.0,1.0,Entire home,3,119.0,101,4.89,4.82,4.92,4.87,4.98,4.99,4.81,3.01,Roma,Early Summer,1,private,"41.90024, 12.46973",2024-06-15
34506952,5,2019-05-07,Host,4.0,I Centro Storico,1.0,1.0,Private room,2,192.0,34,4.74,4.76,4.74,4.68,4.91,4.94,4.65,0.56,Roma,Early Summer,1,private,"41.8998, 12.47237",2024-06-15
4869354,23,2014-12-14,Superhost,2.0,XII Monte Verde,2.0,1.0,Entire home,4,99.0,355,4.83,4.89,4.87,4.94,4.94,4.7,4.82,3.26,Roma,Early Winter,1,private,"41.87555, 12.46551",2024-12-15
939579759890745294,7,2023-07-20,Host,1.0,I Centro Storico,1.0,1.0,Entire home,2,80.0,7,4.86,5.0,4.57,5.0,5.0,4.43,4.86,2.28,Roma,Early Winter,1,private,"41.891301407295366, 12.509968850262432",2024-12-15
842545768652086045,2,2016-11-15,Superhost,16.0,I Centro Storico,3.0,2.0,Entire home,5,463.0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.29,Roma,Early Winter,1,private,"41.90572656961655, 12.47883296991862",2024-12-15
556989300899918008,4,2017-05-03,Host,8.0,I Centro Storico,2.0,1.0,Private room,4,68.0,10,3.5,3.3,3.9,4.2,3.5,4.7,3.9,0.46,Roma,Early Winter,1,private,"41.89743, 12.49191",2024-12-15
23180609,12,2018-02-07,Host,4.0,VII San Giovanni/Cinecittà,2.0,1.0,Private room,2,383.0,75,4.76,4.77,4.92,4.81,4.68,4.75,4.77,1.08,Roma,Early Winter,1,shared,"41.88419, 12.51201",2024-12-15
20088217,0,2017-06-27,Superhost,9.0,I Centro Storico,1.0,1.0,Private room,2,115.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,Roma,Early Winter,1,private,"41.89959, 12.47056",2024-12-15
53803069,31,2014-03-20,Host,113.0,I Centro Storico,2.0,1.0,Entire home,3,230.0,57,4.81,4.84,4.93,4.84,4.88,5.0,4.72,2.39,Roma,Early Winter,2,private,"41.89946, 12.47271",2024-12-15
599836428648243877,10,2018-11-08,Host,170.0,I Centro Storico,3.0,2.0,Entire home,5,428.0,34,4.71,4.62,4.53,4.65,4.62,4.82,4.47,1.67,Roma,Early Winter,2,private,"41.90592, 12.48922",2024-12-15
785455113780639427,20,2014-11-09,Host,457.0,I Centro Storico,2.0,1.0,Entire home,4,317.0,20,4.85,4.95,4.95,4.85,4.85,5.0,4.85,1.72,Roma,Early Winter,2,private,"41.9008631, 12.4830402",2024-12-15
21905658,20,2017-11-23,Host,1.0,XII Monte Verde,4.0,2.0,Entire home,6,111.0,83,4.52,4.57,4.72,4.67,4.76,4.44,4.47,1.18,Roma,Early Winter,2,private,"41.87532, 12.46646",2024-12-15
46132499,19,2013-09-07,Superhost,5.0,I Centro Storico,2.0,1.0,Entire home,2,234.0,59,4.76,4.69,4.69,4.85,4.83,5.0,4.68,1.72,Roma,Early Winter,1,private,"41.90507, 12.46034",2024-12-15
11158845,38,2016-02-04,Superhost,2.0,II Parioli/Nomentano,3.0,2.0,Entire home,4,80.0,349,4.79,4.83,4.83,4.97,4.96,4.68,4.77,3.67,Roma,Early Winter,1,private,"41.89876, 12.50974",2024-12-15
33293359,54,2014-02-25,Superhost,3.0,I Centro Storico,1.0,1.0,Entire home,2,91.0,130,4.89,4.94,4.91,4.98,4.98,4.81,4.82,2.28,Roma,Early Winter,1,private,"41.90682, 12.50047",2024-12-15
647627686611321819,29,2022-06-11,Host,2.0,I Centro Storico,2.0,1.0,Entire home,4,201.0,47,4.64,4.66,4.74,4.87,4.87,4.87,4.47,2.63,Roma,Early Winter,2,private,"41.8987489, 12.4667796",2024-12-15
49226955,53,2017-04-05,Superhost,3.0,I Centro Storico,4.0,2.0,Entire home,6,250.0,56,4.91,4.88,4.89,5.0,4.96,4.93,4.82,4.06,Roma,Early Winter,1,private,"41.90946, 12.46369",2024-12-15
19628129,0,2011-10-13,Host,4.0,XII Monte Verde,1.0,1.0,Private room,3,100.0,23,4.43,4.61,4.65,4.65,4.43,4.39,4.39,0.3,Roma,Early Winter,1,private,"41.86426, 12.44211",2024-12-15
9463048,0,2015-10-03,Host,4.0,II Parioli/Nomentano,3.0,2.0,Entire home,4,300.0,47,4.51,4.72,4.83,4.85,4.87,4.38,4.7,0.52,Roma,Early Winter,1,private,"41.89543, 12.5147",2024-12-15
39148800,12,2019-10-05,Host,1.0,XIII Aurelia,2.0,1.0,Entire home,5,110.0,38,4.79,4.79,4.63,4.79,4.79,4.29,4.61,0.75,Roma,Early Winter,2,private,"41.91464, 12.4221",2024-12-15
873068197692338424,1,2016-01-18,Host,39.0,I Centro Storico,2.0,1.0,Private room,4,135.0,1,4.0,4.0,5.0,4.0,5.0,5.0,3.0,0.14,Roma,Early Winter,1,private,"41.8946915, 12.5059895",2024-12-15
607936969244151254,15,2014-11-19,Host,3.0,III Monte Sacro,3.0,2.0,Entire home,4,52.0,29,4.62,4.83,4.86,4.9,4.86,4.41,4.69,1.55,Roma,Early Winter,1,private,"41.95047, 12.52203",2024-12-15
809406220282744688,43,2014-11-09,Host,457.0,I Centro Storico,4.0,2.0,Entire home,6,282.0,43,4.86,4.88,4.7,4.95,4.84,4.65,4.7,4.17,Roma,Early Winter,3,private,"41.896668, 12.4963979",2024-12-15
1002061360071125408,2,2014-04-26,Host,1.0,V Prenestino/Centocelle,3.0,2.0,Entire home,5,71.0,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.09,Roma,Early Winter,1,private,"41.8958531, 12.5620295",2024-12-15
28173488,11,2018-08-22,Host,5.0,II Parioli/Nomentano,2.0,1.0,Private room,4,149.0,15,4.67,4.4,4.6,4.53,4.53,4.8,4.2,0.99,Roma,Early Winter,1,private,"41.92339, 12.47034",2024-12-15
52775491,2,2016-12-03,Superhost,8.0,XIII Aurelia,2.0,1.0,Private room,2,55.0,2,5.0,5.0,4.5,5.0,5.0,4.5,5.0,2.0,Roma,Early Winter,1,shared,"41.90049, 12.43949",2024-12-15
4837200,29,2012-09-19,Superhost,1.0,II Parioli/Nomentano,1.0,1.0,Entire home,2,71.0,300,4.85,4.88,4.78,4.95,4.97,4.58,4.75,2.79,Roma,Early Winter,1,private,"41.90003, 12.51672",2024-12-15
31525248,3,2015-02-05,Superhost,11.0,I Centro Storico,1.0,1.0,Private room,2,112.0,65,4.86,4.88,4.83,4.86,4.86,4.94,4.83,1.68,Roma,Early Winter,1,private,"41.90922790376708, 12.479538073566763",2024-12-15
631049595665254293,20,2018-07-31,Host,121.0,I Centro Storico,3.0,2.0,Entire home,5,160.0,30,4.47,4.53,4.53,4.67,4.67,4.93,4.43,1.72,Roma,Early Winter,2,private,"41.89127, 12.46998",2024-12-15
44893281,46,2020-08-16,Host,1.0,XIV Monte Mario,3.0,2.0,Entire home,4,79.0,90,4.77,4.75,4.73,4.87,4.89,4.62,4.69,2.99,Roma,Early Winter,1,private,"41.91022, 12.44418",2024-12-15
683058030880280171,6,2022-04-19,Host,3.0,I Centro Storico,2.0,1.0,Entire home,4,250.0,6,4.67,4.5,4.67,4.67,4.33,4.67,4.5,0.64,Roma,Early Winter,2,private,"41.9023493, 12.5041042",2024-12-15
32624130,19,2017-04-18,Host,6.0,I Centro Storico,3.0,2.0,Entire home,6,97.0,99,4.23,4.56,4.3,4.7,4.68,4.77,4.38,1.72,Roma,Early Winter,1,private,"41.90619, 12.50339",2024-12-15
53286475,6,2013-08-25,Superhost,17.0,I Centro Storico,1.0,1.0,Entire home,4,112.0,7,5.0,5.0,4.86,4.86,4.86,4.86,4.86,0.37,Roma,Early Winter,1,private,"41.90421, 12.48653",2024-12-15
37654634,25,2019-08-09,Host,1.0,XI Arvalia/Portuense,1.0,1.0,Entire home,3,81.0,72,4.78,4.82,4.79,4.86,4.63,4.36,4.72,2.4,Roma,Early Winter,1,private,"41.85614, 12.42148",2024-12-15
965889465293880253,3,2016-03-22,Host,20.0,IV Tiburtina,1.0,1.0,Private room,3,65.0,3,3.0,3.0,3.0,3.0,3.0,3.0,2.67,0.93,Roma,Early Winter,1,shared,"41.907730848170345, 12.535731148821748",2024-12-15
43935415,2,2011-06-18,Host,6.0,VII San Giovanni/Cinecittà,1.0,1.0,Entire home,4,150.0,9,5.0,4.89,5.0,4.89,5.0,5.0,4.89,0.31,Roma,Early Winter,1,private,"41.88376, 12.51168",2024-12-15
796840172833833805,24,2023-01-04,Host,1.0,I Centro Storico,2.0,1.0,Entire home,3,92.0,24,4.96,5.0,4.96,5.0,5.0,4.96,4.92,3.46,Roma,Early Winter,1,private,"41.91409824995598, 12.456109773992967",2024-12-15
38773528,0,2015-07-07,Host,3.0,VII San Giovanni/Cinecittà,2.0,1.0,Private room,2,100.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,Roma,Early Winter,1,private,"41.85555, 12.5675",2024-12-15
15122109,0,2015-07-07,Host,3.0,VII San Giovanni/Cinecittà,2.0,1.0,Entire home,4,100.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01,Roma,Early Winter,1,private,"41.87976, 12.50372",2024-12-15
1002939856859997018,5,2016-02-09,Host,1.0,II Parioli/Nomentano,1.0,1.0,Entire home,2,100.0,5,5.0,5.0,4.8,5.0,5.0,4.8,5.0,3.57,Roma,Early Winter,1,private,"41.93049, 12.52513",2024-12-15
992744912505056648,7,2022-11-08,Host,28.0,I Centro Storico,1.0,1.0,Entire home,2,76.0,7,4.57,4.86,5.0,4.71,4.71,4.0,4.29,3.09,Roma,Early Winter,1,private,"41.8980121, 12.5043266",2024-12-15
20346660,13,2015-07-16,Superhost,3.0,II Parioli/Nomentano,1.0,1.0,Private room,2,60.0,91,4.55,4.59,4.56,4.53,4.64,4.34,4.62,1.18,Roma,Early Winter,2,private,"41.89763, 12.51319",2024-12-15
38948930,29,2019-09-27,Superhost,2.0,I Centro Storico,2.0,1.0,Entire home,4,75.0,42,4.83,4.86,4.86,4.86,4.95,4.57,4.62,1.98,Roma,Early Winter,1,private,"41.87648, 12.47198",2024-12-15
947162418600146193,9,2023-07-30,Superhost,7.0,XI Arvalia/Portuense,2.0,1.0,Entire home,4,56.0,9,4.67,4.67,4.89,5.0,4.89,4.89,4.56,2.37,Roma,Early Winter,1,private,"41.8665242, 12.4689559",2024-12-15
7113622,0,2014-12-10,Host,2.0,I Centro Storico,2.0,1.0,Entire home,6,280.0,68,4.68,4.84,4.87,4.84,4.75,4.97,4.7,0.7,Roma,Early Winter,1,private,"41.90654, 12.45783",2024-12-15
40880442,45,2016-11-21,Host,11.0,I Centro Storico,4.0,2.0,Entire home,7,160.0,174,4.61,4.59,4.64,4.83,4.83,4.92,4.56,3.61,Roma,Early Winter,2,private,"41.89203, 12.49122",2024-12-15
17535177,0,2017-01-16,Host,4.0,VIII Appia Antica,4.0,2.0,Entire home,6,289.0,2,5.0,5.0,5.0,3.0,5.0,4.5,4.5,0.03,Roma,Early Winter,3,private,"41.86561, 12.48534",2024-12-15
770174246448615101,13,2014-03-04,Host,11.0,I Centro Storico,3.0,2.0,Entire home,4,166.0,13,4.71,4.86,4.71,5.0,4.86,4.71,4.57,1.11,Roma,Early Winter,1,private,"41.88694, 12.5012",2024-12-15
667966189911538660,6,2013-06-04,Host,14.0,I Centro Storico,3.0,2.0,Entire home,5,89.0,13,4.77,4.69,4.69,4.77,4.77,4.77,4.77,0.76,Roma,Early Winter,1,private,"41.88869, 12.50903",2024-12-15
1927584,67,2013-11-13,Superhost,3.0,I Centro Storico,3.0,2.0,Entire home,6,179.0,462,4.87,4.88,4.8,4.95,4.97,4.95,4.85,3.78,Roma,Early Winter,2,private,"41.89041, 12.49595",2024-12-15
909085126409940647,8,2023-05-31,Superhost,4.0,VII San Giovanni/Cinecittà,4.0,2.0,Entire home,7,180.0,8,4.88,4.75,5.0,4.63,4.88,4.63,4.75,1.74,Roma,Early Winter,2,private,"41.88045839855434, 12.50083610052489",2024-12-15
966728456042868745,5,2021-02-24,Host,1.0,I Centro Storico,2.0,1.0,Entire home,4,120.0,5,4.67,4.33,5.0,4.5,4.83,4.5,4.33,1.85,Roma,Early Winter,1,private,"41.8962114, 12.4971648",2024-12-15
664275101655817806,2,2014-05-05,Superhost,5.0,V Prenestino/Centocelle,4.0,2.0,Entire home,4,120.0,4,4.75,5.0,4.75,4.75,4.75,5.0,4.5,0.24,Roma,Early Winter,1,private,"41.88926, 12.52904",2024-12-15
22641461,16,2015-11-18,Superhost,2.0,I Centro Storico,2.0,1.0,Entire home,6,90.0,183,4.85,4.8,4.8,4.96,4.93,4.92,4.79,2.62,Roma,Early Winter,1,private,"41.894367, 12.463939",2024-12-15
46651787,9,2020-11-26,Host,2.0,XII Monte Verde,4.0,2.0,Entire home,8,302.0,52,4.77,4.9,4.9,4.85,4.81,4.81,4.77,1.69,Roma,Early Winter,3,private,"41.88243, 12.47002",2024-12-15
32538914,52,2014-03-14,Superhost,1.0,XIII Aurelia,2.0,1.0,Entire home,3,46.0,99,4.75,4.82,4.67,4.89,4.96,4.32,4.66,1.73,Roma,Early Winter,1,private,"41.90008, 12.39067",2024-12-15
